,_links,awayTeamName,date,homeTeamName,matchday,odds,result,status,real_timestamp,weekday,startingHour,goalsAwayTeam,goalsHomeTeam,halfTime,outcome
46,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153555'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/666'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/680'}}",ADO Den Haag,2016-09-17T16:30:00Z,FC Twente Enschede,6,"{'homeWin': 2.5, 'draw': 3.3, 'awayWin': 2.75}","{'goalsHomeTeam': 4, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 0}}",FINISHED,2016-09-17 16:30:00,5,16,1,4,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",1
47,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153554'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/679'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/718'}}",Go Ahead Eagles Deventer,2016-09-17T17:45:00Z,Vitesse Arnhem,6,"{'homeWin': 1.33, 'draw': 4.8, 'awayWin': 9.0}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-09-17 17:45:00,5,17,0,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
48,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153553'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/665'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/673'}}",SC Heerenveen,2016-09-17T17:45:00Z,Roda JC Kerkrade,6,"{'homeWin': 2.7, 'draw': 3.1, 'awayWin': 2.7}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-09-17 17:45:00,5,17,3,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
49,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153552'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/672'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/670'}}",Excelsior,2016-09-17T18:45:00Z,Willem II Tilburg,6,"{'homeWin': 1.75, 'draw': 3.6, 'awayWin': 4.8}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-09-17 18:45:00,5,18,1,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",3
50,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153625'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/667'}}",NEC Nijmegen,2016-09-18T10:30:00Z,Sparta Rotterdam,6,"{'homeWin': 1.95, 'draw': 3.4, 'awayWin': 3.9}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-09-18 10:30:00,6,10,0,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
51,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153550'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/684'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/682'}}",AZ Alkmaar,2016-09-18T12:30:00Z,PEC Zwolle,6,"{'homeWin': 3.3, 'draw': 3.4, 'awayWin': 2.15}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-09-18 12:30:00,6,12,2,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
52,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153551'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/674'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/675'}}",Feyenoord Rotterdam,2016-09-18T12:30:00Z,PSV Eindhoven,6,"{'homeWin': 1.7, 'draw': 3.9, 'awayWin': 4.75}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-09-18 12:30:00,6,12,1,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
53,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153549'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/671'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/678'}}",Ajax Amsterdam,2016-09-18T14:45:00Z,Heracles Almelo,6,"{'homeWin': 5.5, 'draw': 3.6, 'awayWin': 1.65}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-09-18 14:45:00,6,14,2,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
54,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153547'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/680'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/673'}}",SC Heerenveen,2016-09-24T16:30:00Z,ADO Den Haag,7,"{'homeWin': 2.37, 'draw': 3.4, 'awayWin': 2.9}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-09-24 16:30:00,5,16,3,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
55,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153548'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/677'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/671'}}",Heracles Almelo,2016-09-24T16:30:00Z,FC Groningen,7,"{'homeWin': 1.9, 'draw': 3.7, 'awayWin': 3.8}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-09-24 16:30:00,5,16,0,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
56,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153546'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/678'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/684'}}",PEC Zwolle,2016-09-24T17:45:00Z,Ajax Amsterdam,7,"{'homeWin': 1.2, 'draw': 6.0, 'awayWin': 15.0}","{'goalsHomeTeam': 5, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 1}}",FINISHED,2016-09-24 17:45:00,5,17,1,5,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 1}",1
57,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153545'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/670'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/674'}}",PSV Eindhoven,2016-09-24T18:45:00Z,Excelsior,7,"{'homeWin': 11.0, 'draw': 5.5, 'awayWin': 1.28}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 2}}",FINISHED,2016-09-24 18:45:00,5,18,3,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 2}",2
58,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153544'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/682'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/718'}}",Go Ahead Eagles Deventer,2016-09-24T18:45:00Z,AZ Alkmaar,7,"{'homeWin': 1.25, 'draw': 5.5, 'awayWin': 12.0}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-09-24 18:45:00,5,18,2,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",3
59,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153543'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/667'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/672'}}",Willem II Tilburg,2016-09-25T10:30:00Z,NEC Nijmegen,7,"{'homeWin': 2.5, 'draw': 3.25, 'awayWin': 2.75}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-09-25 10:30:00,6,10,0,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
60,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153624'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/676'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}}",Sparta Rotterdam,2016-09-25T12:30:00Z,FC Utrecht,7,"{'homeWin': 1.8, 'draw': 3.75, 'awayWin': 4.2}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-09-25 12:30:00,6,12,0,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
61,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153542'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/666'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/679'}}",Vitesse Arnhem,2016-09-25T12:30:00Z,FC Twente Enschede,7,"{'homeWin': 3.3, 'draw': 3.4, 'awayWin': 2.1}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-09-25 12:30:00,6,12,1,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
62,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153541'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/675'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/665'}}",Roda JC Kerkrade,2016-09-25T14:45:00Z,Feyenoord Rotterdam,7,"{'homeWin': 1.2, 'draw': 6.0, 'awayWin': 13.0}","{'goalsHomeTeam': 5, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 0}}",FINISHED,2016-09-25 14:45:00,6,14,0,5,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",1
63,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153540'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/684'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/680'}}",ADO Den Haag,2016-09-30T18:00:00Z,PEC Zwolle,8,,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-09-30 18:00:00,4,18,1,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
64,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153539'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/679'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/677'}}",FC Groningen,2016-10-01T16:30:00Z,Vitesse Arnhem,8,"{'homeWin': 1.65, 'draw': 3.75, 'awayWin': 5.5}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-10-01 16:30:00,5,16,1,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",1
65,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153537'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/673'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/674'}}",PSV Eindhoven,2016-10-01T17:45:00Z,SC Heerenveen,8,"{'homeWin': 5.0, 'draw': 4.0, 'awayWin': 1.65}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-01 17:45:00,5,17,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
66,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153538'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/665'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/667'}}",NEC Nijmegen,2016-10-01T17:45:00Z,Roda JC Kerkrade,8,"{'homeWin': 2.15, 'draw': 3.4, 'awayWin': 3.3}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-01 17:45:00,5,17,1,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
67,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153536'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/718'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/670'}}",Excelsior,2016-10-01T18:45:00Z,Go Ahead Eagles Deventer,8,"{'homeWin': 2.37, 'draw': 3.2, 'awayWin': 3.1}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 0}}",FINISHED,2016-10-01 18:45:00,5,18,0,3,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",1
68,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153535'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/678'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/676'}}",FC Utrecht,2016-10-02T10:30:00Z,Ajax Amsterdam,8,"{'homeWin': 1.33, 'draw': 4.6, 'awayWin': 10.0}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-02 10:30:00,6,10,2,3,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",1
69,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153534'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/672'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/675'}}",Feyenoord Rotterdam,2016-10-02T12:30:00Z,Willem II Tilburg,8,"{'homeWin': 6.0, 'draw': 4.0, 'awayWin': 1.53}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-02 12:30:00,6,12,2,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
70,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153533'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/671'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/666'}}",FC Twente Enschede,2016-10-02T12:30:00Z,Heracles Almelo,8,"{'homeWin': 2.15, 'draw': 3.5, 'awayWin': 3.1}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-10-02 12:30:00,6,12,1,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",3
71,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153623'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/682'}}",AZ Alkmaar,2016-10-02T14:45:00Z,Sparta Rotterdam,8,"{'homeWin': 3.1, 'draw': 3.3, 'awayWin': 2.25}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-10-02 14:45:00,6,14,1,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",3
72,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153622'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/672'}}",Willem II Tilburg,2016-10-15T16:30:00Z,Sparta Rotterdam,9,"{'homeWin': 2.1, 'draw': 3.4, 'awayWin': 3.5}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-15 16:30:00,5,16,2,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",3
73,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153532'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/676'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/718'}}",Go Ahead Eagles Deventer,2016-10-15T16:30:00Z,FC Utrecht,9,"{'homeWin': 1.4, 'draw': 4.8, 'awayWin': 7.5}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-10-15 16:30:00,5,16,0,3,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
74,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153531'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/674'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/671'}}",Heracles Almelo,2016-10-15T17:45:00Z,PSV Eindhoven,9,"{'homeWin': 1.18, 'draw': 7.0, 'awayWin': 17.0}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-10-15 17:45:00,5,17,1,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",3
75,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153525'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/677'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/673'}}",SC Heerenveen,2016-10-15T18:45:00Z,FC Groningen,9,"{'homeWin': 2.5, 'draw': 3.4, 'awayWin': 2.7}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-15 18:45:00,5,18,3,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
76,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153530'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/682'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/679'}}",Vitesse Arnhem,2016-10-15T18:45:00Z,AZ Alkmaar,9,"{'homeWin': 1.95, 'draw': 3.6, 'awayWin': 3.6}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-15 18:45:00,5,18,2,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",3
77,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153528'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/666'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/684'}}",PEC Zwolle,2016-10-16T10:30:00Z,FC Twente Enschede,9,"{'homeWin': 2.0, 'draw': 3.7, 'awayWin': 3.4}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-10-16 10:30:00,6,10,2,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",3
78,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153526'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/670'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/665'}}",Roda JC Kerkrade,2016-10-16T12:30:00Z,Excelsior,9,"{'homeWin': 2.25, 'draw': 3.25, 'awayWin': 3.1}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-16 12:30:00,6,12,1,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
79,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153527'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/667'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/675'}}",Feyenoord Rotterdam,2016-10-16T12:30:00Z,NEC Nijmegen,9,"{'homeWin': 7.0, 'draw': 4.2, 'awayWin': 1.44}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-10-16 12:30:00,6,12,2,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",2
80,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153529'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/680'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/678'}}",Ajax Amsterdam,2016-10-16T14:45:00Z,ADO Den Haag,9,"{'homeWin': 6.5, 'draw': 4.4, 'awayWin': 1.44}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-16 14:45:00,6,14,2,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
81,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153524'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/670'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/684'}}",PEC Zwolle,2016-10-21T18:00:00Z,Excelsior,10,"{'homeWin': 2.45, 'draw': 3.3, 'awayWin': 2.87}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-21 18:00:00,4,18,2,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
82,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153523'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/718'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/666'}}",FC Twente Enschede,2016-10-22T16:30:00Z,Go Ahead Eagles Deventer,10,"{'homeWin': 3.1, 'draw': 3.25, 'awayWin': 2.3}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-22 16:30:00,5,16,2,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
83,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153521'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/665'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/680'}}",ADO Den Haag,2016-10-22T17:45:00Z,Roda JC Kerkrade,10,"{'homeWin': 2.5, 'draw': 3.3, 'awayWin': 2.7}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-22 17:45:00,5,17,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",3
84,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153621'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/674'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}}",Sparta Rotterdam,2016-10-22T17:45:00Z,PSV Eindhoven,10,"{'homeWin': 1.14, 'draw': 7.5, 'awayWin': 19.0}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-22 17:45:00,5,17,0,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
85,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153522'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/672'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/676'}}",FC Utrecht,2016-10-22T18:45:00Z,Willem II Tilburg,10,"{'homeWin': 2.7, 'draw': 3.2, 'awayWin': 2.6}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-22 18:45:00,5,18,1,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
86,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153520'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/667'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/679'}}",Vitesse Arnhem,2016-10-23T10:30:00Z,NEC Nijmegen,10,"{'homeWin': 3.9, 'draw': 3.6, 'awayWin': 1.85}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-23 10:30:00,6,10,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",3
